CODE,SHORT DESCRIPTION (VALID ICD-10 FY2026),LONG DESCRIPTION (VALID ICD-10 FY2026),NF EXCL
C4910,"Malig neoplm of conn & soft tiss of unsp upr lmb, inc shldr","Malignant neoplasm of connective and soft tissue of unspecified upper limb, including shoulder",
C4911,"Malig neoplm of conn and soft tiss of r upr limb, inc shldr","Malignant neoplasm of connective and soft tissue of right upper limb, including shoulder",
C4912,"Malig neoplm of conn and soft tiss of l upr limb, inc shldr","Malignant neoplasm of connective and soft tissue of left upper limb, including shoulder",
C4920,"Malig neoplm of conn and soft tiss of unsp low limb, inc hip","Malignant neoplasm of connective and soft tissue of unspecified lower limb, including hip",
C4921,"Malig neoplm of conn and soft tiss of r low limb, inc hip","Malignant neoplasm of connective and soft tissue of right lower limb, including hip",
C4922,"Malig neoplm of conn and soft tiss of left low limb, inc hip","Malignant neoplasm of connective and soft tissue of left lower limb, including hip",
C493,Malignant neoplasm of connective and soft tissue of thorax,Malignant neoplasm of connective and soft tissue of thorax,
C494,Malignant neoplasm of connective and soft tissue of abdomen,Malignant neoplasm of connective and soft tissue of abdomen,
C495,Malignant neoplasm of connective and soft tissue of pelvis,Malignant neoplasm of connective and soft tissue of pelvis,
C496,"Malignant neoplasm of conn and soft tissue of trunk, unsp","Malignant neoplasm of connective and soft tissue of trunk, unspecified",
C498,Malignant neoplasm of ovrlp sites of conn and soft tissue,Malignant neoplasm of overlapping sites of connective and soft tissue,
C499,"Malignant neoplasm of connective and soft tissue, unsp","Malignant neoplasm of connective and soft tissue, unspecified",
C50011,"Malignant neoplasm of nipple and areola, right female breast","Malignant neoplasm of nipple and areola, right female breast",
C50012,"Malignant neoplasm of nipple and areola, left female breast","Malignant neoplasm of nipple and areola, left female breast",
C50019,"Malignant neoplasm of nipple and areola, unsp female breast","Malignant neoplasm of nipple and areola, unspecified female breast",
C50021,"Malignant neoplasm of nipple and areola, right male breast","Malignant neoplasm of nipple and areola, right male breast",
C50022,"Malignant neoplasm of nipple and areola, left male breast","Malignant neoplasm of nipple and areola, left male breast",
C50029,"Malignant neoplasm of nipple and areola, unsp male breast","Malignant neoplasm of nipple and areola, unspecified male breast",
C50111,Malignant neoplasm of central portion of right female breast,Malignant neoplasm of central portion of right female breast,
C50112,Malignant neoplasm of central portion of left female breast,Malignant neoplasm of central portion of left female breast,
C50119,Malignant neoplasm of central portion of unsp female breast,Malignant neoplasm of central portion of unspecified female breast,
C50121,Malignant neoplasm of central portion of right male breast,Malignant neoplasm of central portion of right male breast,
C50122,Malignant neoplasm of central portion of left male breast,Malignant neoplasm of central portion of left male breast,
C50129,Malignant neoplasm of central portion of unsp male breast,Malignant neoplasm of central portion of unspecified male breast,
C50211,Malig neoplm of upper-inner quadrant of right female breast,Malignant neoplasm of upper-inner quadrant of right female breast,
C50212,Malig neoplasm of upper-inner quadrant of left female breast,Malignant neoplasm of upper-inner quadrant of left female breast,
C50219,Malig neoplasm of upper-inner quadrant of unsp female breast,Malignant neoplasm of upper-inner quadrant of unspecified female breast,
C50221,Malig neoplasm of upper-inner quadrant of right male breast,Malignant neoplasm of upper-inner quadrant of right male breast,
C50222,Malig neoplasm of upper-inner quadrant of left male breast,Malignant neoplasm of upper-inner quadrant of left male breast,
C50229,Malig neoplasm of upper-inner quadrant of unsp male breast,Malignant neoplasm of upper-inner quadrant of unspecified male breast,
C50311,Malig neoplm of lower-inner quadrant of right female breast,Malignant neoplasm of lower-inner quadrant of right female breast,
C50312,Malig neoplasm of lower-inner quadrant of left female breast,Malignant neoplasm of lower-inner quadrant of left female breast,
C50319,Malig neoplasm of lower-inner quadrant of unsp female breast,Malignant neoplasm of lower-inner quadrant of unspecified female breast,
C50321,Malig neoplasm of lower-inner quadrant of right male breast,Malignant neoplasm of lower-inner quadrant of right male breast,
C50322,Malig neoplasm of lower-inner quadrant of left male breast,Malignant neoplasm of lower-inner quadrant of left male breast,
C50329,Malig neoplasm of lower-inner quadrant of unsp male breast,Malignant neoplasm of lower-inner quadrant of unspecified male breast,
C50411,Malig neoplm of upper-outer quadrant of right female breast,Malignant neoplasm of upper-outer quadrant of right female breast,
C50412,Malig neoplasm of upper-outer quadrant of left female breast,Malignant neoplasm of upper-outer quadrant of left female breast,
C50419,Malig neoplasm of upper-outer quadrant of unsp female breast,Malignant neoplasm of upper-outer quadrant of unspecified female breast,
C50421,Malig neoplasm of upper-outer quadrant of right male breast,Malignant neoplasm of upper-outer quadrant of right male breast,
C50422,Malig neoplasm of upper-outer quadrant of left male breast,Malignant neoplasm of upper-outer quadrant of left male breast,
C50429,Malig neoplasm of upper-outer quadrant of unsp male breast,Malignant neoplasm of upper-outer quadrant of unspecified male breast,
C50511,Malig neoplm of lower-outer quadrant of right female breast,Malignant neoplasm of lower-outer quadrant of right female breast,
C50512,Malig neoplasm of lower-outer quadrant of left female breast,Malignant neoplasm of lower-outer quadrant of left female breast,
C50519,Malig neoplasm of lower-outer quadrant of unsp female breast,Malignant neoplasm of lower-outer quadrant of unspecified female breast,
C50521,Malig neoplasm of lower-outer quadrant of right male breast,Malignant neoplasm of lower-outer quadrant of right male breast,
C50522,Malig neoplasm of lower-outer quadrant of left male breast,Malignant neoplasm of lower-outer quadrant of left male breast,
C50529,Malig neoplasm of lower-outer quadrant of unsp male breast,Malignant neoplasm of lower-outer quadrant of unspecified male breast,
C50611,Malignant neoplasm of axillary tail of right female breast,Malignant neoplasm of axillary tail of right female breast,
C50612,Malignant neoplasm of axillary tail of left female breast,Malignant neoplasm of axillary tail of left female breast,
C50619,Malignant neoplasm of axillary tail of unsp female breast,Malignant neoplasm of axillary tail of unspecified female breast,
C50621,Malignant neoplasm of axillary tail of right male breast,Malignant neoplasm of axillary tail of right male breast,
C50622,Malignant neoplasm of axillary tail of left male breast,Malignant neoplasm of axillary tail of left male breast,
C50629,Malignant neoplasm of axillary tail of unsp male breast,Malignant neoplasm of axillary tail of unspecified male breast,
C50811,Malignant neoplasm of ovrlp sites of right female breast,Malignant neoplasm of overlapping sites of right female breast,
C50812,Malignant neoplasm of ovrlp sites of left female breast,Malignant neoplasm of overlapping sites of left female breast,
C50819,Malignant neoplasm of ovrlp sites of unsp female breast,Malignant neoplasm of overlapping sites of unspecified female breast,
C50821,Malignant neoplasm of overlapping sites of right male breast,Malignant neoplasm of overlapping sites of right male breast,
C50822,Malignant neoplasm of overlapping sites of left male breast,Malignant neoplasm of overlapping sites of left male breast,
C50829,Malignant neoplasm of overlapping sites of unsp male breast,Malignant neoplasm of overlapping sites of unspecified male breast,
C50911,Malignant neoplasm of unsp site of right female breast,Malignant neoplasm of unspecified site of right female breast,
C50912,Malignant neoplasm of unspecified site of left female breast,Malignant neoplasm of unspecified site of left female breast,
C50919,Malignant neoplasm of unsp site of unspecified female breast,Malignant neoplasm of unspecified site of unspecified female breast,
C50921,Malignant neoplasm of unspecified site of right male breast,Malignant neoplasm of unspecified site of right male breast,
C50922,Malignant neoplasm of unspecified site of left male breast,Malignant neoplasm of unspecified site of left male breast,
C50929,Malignant neoplasm of unsp site of unspecified male breast,Malignant neoplasm of unspecified site of unspecified male breast,
C510,Malignant neoplasm of labium majus,Malignant neoplasm of labium majus,
C511,Malignant neoplasm of labium minus,Malignant neoplasm of labium minus,
C512,Malignant neoplasm of clitoris,Malignant neoplasm of clitoris,
C518,Malignant neoplasm of overlapping sites of vulva,Malignant neoplasm of overlapping sites of vulva,
C519,"Malignant neoplasm of vulva, unspecified","Malignant neoplasm of vulva, unspecified",
C52,Malignant neoplasm of vagina,Malignant neoplasm of vagina,
C530,Malignant neoplasm of endocervix,Malignant neoplasm of endocervix,
C531,Malignant neoplasm of exocervix,Malignant neoplasm of exocervix,
C538,Malignant neoplasm of overlapping sites of cervix uteri,Malignant neoplasm of overlapping sites of cervix uteri,
C539,"Malignant neoplasm of cervix uteri, unspecified","Malignant neoplasm of cervix uteri, unspecified",
C540,Malignant neoplasm of isthmus uteri,Malignant neoplasm of isthmus uteri,
C541,Malignant neoplasm of endometrium,Malignant neoplasm of endometrium,
C542,Malignant neoplasm of myometrium,Malignant neoplasm of myometrium,
C543,Malignant neoplasm of fundus uteri,Malignant neoplasm of fundus uteri,
C548,Malignant neoplasm of overlapping sites of corpus uteri,Malignant neoplasm of overlapping sites of corpus uteri,
C549,"Malignant neoplasm of corpus uteri, unspecified","Malignant neoplasm of corpus uteri, unspecified",
C55,"Malignant neoplasm of uterus, part unspecified","Malignant neoplasm of uterus, part unspecified",
C561,Malignant neoplasm of right ovary,Malignant neoplasm of right ovary,
C562,Malignant neoplasm of left ovary,Malignant neoplasm of left ovary,
C563,Malignant neoplasm of bilateral ovaries,Malignant neoplasm of bilateral ovaries,Y
C569,Malignant neoplasm of unspecified ovary,Malignant neoplasm of unspecified ovary,
C5700,Malignant neoplasm of unspecified fallopian tube,Malignant neoplasm of unspecified fallopian tube,
C5701,Malignant neoplasm of right fallopian tube,Malignant neoplasm of right fallopian tube,
C5702,Malignant neoplasm of left fallopian tube,Malignant neoplasm of left fallopian tube,
C5710,Malignant neoplasm of unspecified broad ligament,Malignant neoplasm of unspecified broad ligament,
C5711,Malignant neoplasm of right broad ligament,Malignant neoplasm of right broad ligament,
C5712,Malignant neoplasm of left broad ligament,Malignant neoplasm of left broad ligament,
C5720,Malignant neoplasm of unspecified round ligament,Malignant neoplasm of unspecified round ligament,
C5721,Malignant neoplasm of right round ligament,Malignant neoplasm of right round ligament,
C5722,Malignant neoplasm of left round ligament,Malignant neoplasm of left round ligament,
C573,Malignant neoplasm of parametrium,Malignant neoplasm of parametrium,
C574,"Malignant neoplasm of uterine adnexa, unspecified","Malignant neoplasm of uterine adnexa, unspecified",
C577,Malignant neoplasm of other specified female genital organs,Malignant neoplasm of other specified female genital organs,
C578,Malignant neoplasm of ovrlp sites of female genital organs,Malignant neoplasm of overlapping sites of female genital organs,
C579,"Malignant neoplasm of female genital organ, unspecified","Malignant neoplasm of female genital organ, unspecified",
C58,Malignant neoplasm of placenta,Malignant neoplasm of placenta,
C600,Malignant neoplasm of prepuce,Malignant neoplasm of prepuce,
C601,Malignant neoplasm of glans penis,Malignant neoplasm of glans penis,
C602,Malignant neoplasm of body of penis,Malignant neoplasm of body of penis,
C608,Malignant neoplasm of overlapping sites of penis,Malignant neoplasm of overlapping sites of penis,
C609,"Malignant neoplasm of penis, unspecified","Malignant neoplasm of penis, unspecified",
C61,Malignant neoplasm of prostate,Malignant neoplasm of prostate,
C6200,Malignant neoplasm of unspecified undescended testis,Malignant neoplasm of unspecified undescended testis,
C6201,Malignant neoplasm of undescended right testis,Malignant neoplasm of undescended right testis,
C6202,Malignant neoplasm of undescended left testis,Malignant neoplasm of undescended left testis,
C6210,Malignant neoplasm of unspecified descended testis,Malignant neoplasm of unspecified descended testis,
C6211,Malignant neoplasm of descended right testis,Malignant neoplasm of descended right testis,
C6212,Malignant neoplasm of descended left testis,Malignant neoplasm of descended left testis,
C6290,"Malig neoplasm of unsp testis, unsp descended or undescended","Malignant neoplasm of unspecified testis, unspecified whether descended or undescended",
C6291,"Malig neoplm of right testis, unsp descended or undescended","Malignant neoplasm of right testis, unspecified whether descended or undescended",
C6292,"Malig neoplasm of left testis, unsp descended or undescended","Malignant neoplasm of left testis, unspecified whether descended or undescended",
C6300,Malignant neoplasm of unspecified epididymis,Malignant neoplasm of unspecified epididymis,
C6301,Malignant neoplasm of right epididymis,Malignant neoplasm of right epididymis,
C6302,Malignant neoplasm of left epididymis,Malignant neoplasm of left epididymis,
C6310,Malignant neoplasm of unspecified spermatic cord,Malignant neoplasm of unspecified spermatic cord,
C6311,Malignant neoplasm of right spermatic cord,Malignant neoplasm of right spermatic cord,
C6312,Malignant neoplasm of left spermatic cord,Malignant neoplasm of left spermatic cord,
C632,Malignant neoplasm of scrotum,Malignant neoplasm of scrotum,
C637,Malignant neoplasm of other specified male genital organs,Malignant neoplasm of other specified male genital organs,
C638,Malignant neoplasm of ovrlp sites of male genital organs,Malignant neoplasm of overlapping sites of male genital organs,
C639,"Malignant neoplasm of male genital organ, unspecified","Malignant neoplasm of male genital organ, unspecified",
C641,"Malignant neoplasm of right kidney, except renal pelvis","Malignant neoplasm of right kidney, except renal pelvis",
